Date,MGP,BUFF,NTNX,TRVG,TWLO,USFD,VVV,ZTO
8/4/2017,29.469999,31,21.42,17.42,29.209999,28.389999,22.32,14.59
8/7/2017,29.91,31.051001,22.16,17.219999,30.530001,28.469999,22.309999,15.03
8/8/2017,29.76,30.959999,21.93,16.6,33.580002,28.610001,22.309999,14.92
8/9/2017,29.85,31.01,21.91,16.629999,33,27.299999,22.32,14.32
8/10/2017,29.75,30.85,20.700001,16.08,30.280001,26.959999,22.139999,14.07
8/11/2017,29.82,30.780001,21.48,16.41,31.379999,26.790001,22.129999,13.25
8/14/2017,30.23,31.059999,22.059999,16.440001,31.41,26.77,22.290001,13.67
8/15/2017,30.450001,31.131001,21.32,16.32,31,26.75,22.02,13.62
8/16/2017,30.83,31.242001,21.73,15.9,31.059999,26.83,22.139999,13.45
8/17/2017,30.6,30.940001,21.84,15.22,30.32,26.709999,21.85,13.36
8/18/2017,30.17,30.882,21.91,15.12,29.91,26.620001,21.549999,13.73
8/21/2017,30.450001,30.937,21.559999,15.1,29.209999,26.639999,21.35,13.9
8/22/2017,30.440001,31.129999,21.85,15.59,29.049999,27.23,21.58,14.01
8/23/2017,30.219999,31.1,21.73,15.45,28.98,27.32,21.43,13.14
8/24/2017,30.32,30.969999,21.9,15.26,29.32,27.110001,21.25,13.57
8/25/2017,30.43,31.059999,21.950001,14.8,28.93,27.4,21.379999,13.49
8/28/2017,30.24,30.988001,22.200001,14.77,28.59,27.08,21.450001,13.29
8/29/2017,30.17,31.044001,22.190001,14.86,28.99,26.950001,21.299999,13.43
8/30/2017,30.200001,31.049999,21.9,15.54,29.23,27.299999,21.35,13.61
8/31/2017,30.6,31.120001,22,15.5,29.280001,27.450001,21.290001,13.65
9/1/2017,30.67,31.125,22,15.51,28.959999,27.76,21.41,13.8
9/5/2017,30.700001,30.889999,21.299999,14.935,29.35,27.440001,21.17,13.54
9/6/2017,30.98,30.959999,22.48,12.49,29.879999,27.26,21.24,13.9
9/7/2017,31.09,30.917,22.16,11.51,29.73,27.290001,21.860001,13.91
9/8/2017,31.219999,31.117001,21.73,10.96,29.77,27.1,22.049999,13.9
9/11/2017,31.68,31.438999,22.049999,11.4,30.65,27.15,22.219999,14.29
9/12/2017,31.059999,31.360001,21.950001,11.44,30.23,27.700001,22.33,14.29
9/13/2017,31.09,31.294001,21.49,11.2,30.620001,28.01,22.299999,14.21
9/14/2017,30.51,31.285,21.610001,11.14,31.040001,27.07,22.690001,14.93
9/15/2017,30.73,31.361,21.559999,11.1,30.879999,27.190001,22.49,15.07
9/18/2017,30.85,31.389999,22.73,11.1,31.139999,27.35,22.73,14.89
9/19/2017,30.870001,31.4,22,10.99,31.040001,27.25,23.120001,15.17
9/20/2017,30.82,31.43,23,10.89,30.51,27.299999,22.860001,14.99
9/21/2017,30.780001,31.34,23.459999,10.74,30.5,27.01,22.91,14.96
9/22/2017,30.77,31.32,24.5,10.7,30.83,26.83,23.200001,14.84
9/25/2017,31.01,31.200001,23.18,10.98,29.469999,26.68,23.27,14.64
9/26/2017,31.07,31.17,23.49,11.21,27.52,26.969999,23.389999,14.24
9/27/2017,30.719999,31.18,23.129999,10.97,29.139999,26.9,23.4,14.29
9/28/2017,30.18,31.197001,22.43,10.93,29.68,26.809999,23.59,14.01
9/29/2017,30.209999,31.27,22.389999,10.85,29.85,26.700001,23.450001,14.04
10/2/2017,29.870001,31.389999,23.51,10.81,30.870001,26.6,23.700001,14.29
10/3/2017,29.610001,31.559999,23.17,10.96,31.57,26.5,23.860001,13.81
10/4/2017,29.870001,31.57,22.85,11.46,31.370001,26.76,23.9,13.48
10/5/2017,29.92,31.639999,23.200001,11.17,32.16,27.110001,24.139999,13.84
10/6/2017,30.02,31.559999,23.139999,11.24,32.349998,27.129999,24.139999,13.61
10/9/2017,29.879999,31.620001,23.309999,10.89,32.23,26.91,24.15,13.58
10/10/2017,29.809999,31.657,25.610001,10.85,32.130001,27.059999,24.16,14.34
10/11/2017,29.700001,31.639999,26.66,10.6,32.669998,27.059999,24.1,15.08
10/12/2017,29.620001,31.610001,25.809999,10.75,32.119999,27,23.93,15.56
10/13/2017,29.190001,31.705,26.620001,10.9,32.580002,26.959999,24.07,15.63
10/16/2017,29.16,31.865,26.540001,10.96,31.940001,27.290001,24.030001,15.29
10/17/2017,29.41,31.674999,26.309999,10.81,31.74,27.33,24.049999,14.96
10/18/2017,29.08,31.778,26.280001,10.81,31.610001,27.139999,23.870001,15.41
10/19/2017,29.4,31.700001,26.34,10.82,31.440001,27.4,24,15.33
10/20/2017,29.25,31.959999,26.67,10.89,32.619999,27.57,24.030001,15.6
10/23/2017,29.049999,31.858999,26.459999,10.64,31.85,27.52,24,15.38
10/24/2017,29.299999,32.051998,27.950001,10.76,31.9,27.41,24.24,15.57
10/25/2017,29.190001,31.605,27.23,8.34,31.27,27.200001,24.15,15.63
10/26/2017,29.139999,31.73,27.799999,7.93,31.389999,27.18,24.040001,15.54
10/27/2017,29.450001,31.719999,27.889999,7.57,31.99,27.139999,24,15.73
10/30/2017,29.200001,31.65,28.280001,7.42,31.879999,26.99,23.700001,15.93
10/31/2017,29.51,31.75,28.5,7.31,31.950001,27.280001,24.02,15.99
11/1/2017,29.75,31.709999,27.58,7.4,31.51,27.49,23.870001,16.92
11/2/2017,29.5,31.83,27.450001,8.67,30.34,27.59,23.809999,16.709999
11/3/2017,29.42,31.85,27.33,8.2,30.24,27.639999,23.84,16.58
11/6/2017,29.610001,31.789,28.48,8.02,29.879999,26.959999,23.91,17.190001
11/7/2017,29.73,31.940001,28.16,7.38,28.379999,26.040001,23.790001,17.110001
11/8/2017,29.68,32.02,28.030001,7.56,27.83,26.67,23.639999,17.389999
11/9/2017,29.639999,31.955,28.620001,7.55,25.93,26.65,23.700001,17.469999
11/10/2017,29.450001,31.98,28.870001,7.48,25.549999,26.6,23.040001,17.610001
11/13/2017,29.620001,32.049999,28.870001,7.22,26.4,26.58,23.08,16.92
11/14/2017,29.75,32.209999,28.299999,7.19,25.82,26.809999,23.26,16.559999
11/15/2017,29.27,32.022999,29.110001,7.24,25.290001,26.459999,23.799999,16.73
11/16/2017,29.15,32.16,29.16,7.36,26.110001,26.9,24.870001,16.860001
11/17/2017,29.32,32.02,29.299999,7.38,25.68,27.450001,24.469999,16.83
11/20/2017,29.57,32.055,29.700001,7.17,26.07,27.459999,24.370001,17
11/21/2017,29.540001,32.25,30.200001,7.08,25.91,27.26,24.42,17.040001
11/22/2017,29.389999,32.16,33.18,7.07,26.129999,27.389999,24.51,17.01
11/24/2017,29.66,32.09,34.299999,7.14,26.290001,27.5,24.120001,16.469999
11/27/2017,29.34,32.268002,34.639999,7.37,25.82,27.290001,23.83,16.200001
11/28/2017,28.9,32.549,34.630001,7.15,26.42,27.629999,24.16,16
11/29/2017,29.07,32.630001,32.52,6.99,26.23,28.32,24.35,15.91
11/30/2017,29.280001,32.860001,32.799999,6.85,26.66,29.120001,24.66,16.059999
12/1/2017,29.24,32.764999,36.060001,6.64,26.07,29.309999,24.58,16
12/4/2017,28.93,32.807999,34.040001,6.47,25.709999,30.1,24.43,15.83
12/5/2017,29.01,32.52,34.099998,6.77,24.99,30.18,24.15,15.61
12/6/2017,28.84,32.619999,35.299999,6.6,24.07,30.110001,24.459999,15.77
12/7/2017,29.02,32.634998,34.779999,6.65,24.799999,30.620001,24.530001,16.02
12/8/2017,29.049999,32.740002,35.060001,6.6,24.74,31,24.57,15.28
12/11/2017,29.040001,32.744999,35.990002,6.96,24.82,30.950001,24.52,15.52
12/12/2017,29.040001,32.719002,34.709999,7.11,25.139999,30.52,24.52,14.91
12/13/2017,29.15,32.689999,35.34,6.82,25.33,30.790001,24.51,14.98
12/14/2017,29.1,32.610001,35.450001,6.7,25.17,30.299999,24.51,15.1
12/15/2017,29.02,32.810001,36,6.99,25.379999,30.389999,24.48,14.95
12/18/2017,29.290001,32.830002,36.57,6.96,25.4,30.940001,24.530001,14.7
12/19/2017,28.74,32.639999,36.040001,7.11,25.01,30.700001,24.530001,14.99
12/20/2017,28.280001,32.540001,35.34,7.17,25.09,30.9,24.1,15.65
12/21/2017,28.49,32.398998,35.060001,6.96,24.33,30.92,24.49,15.88
12/22/2017,29.01,32.255001,34.84,6.95,24.809999,31.27,24.540001,15.92
12/26/2017,29.129999,32.279999,35.93,6.91,24.719999,31.620001,24.530001,15.93
12/27/2017,29.280001,32.299999,35.560001,6.92,24.51,31.6,24.6,15.92
12/28/2017,29.01,32.421001,35.860001,6.96,24.379999,31.76,24.75,15.91
12/29/2017,29.15,32.380001,35.279999,6.84,23.6,31.93,25.059999,15.85
1/2/2018,28.68,32.189999,35.950001,7.01,25.1,32.040001,25.25,16.42
1/3/2018,28.290001,32.389999,36.77,7.31,25.690001,32,25.23,16.309999
1/4/2018,28.540001,32.595001,36.240002,7.56,25.68,32.23,25.4,16.120001
1/5/2018,28.719999,32.695,36.91,7.24,25.76,32.860001,24.93,16.049999
1/8/2018,28.620001,32.77,38.41,7.29,26.17,32.110001,25.049999,15.7
1/9/2018,28.83,32.860001,37.279999,7.27,25.75,32.189999,24.709999,15.74
1/10/2018,28.780001,32.915001,37.02,7.23,25.639999,32.09,25,15.36
1/11/2018,28.690001,33.439999,37.950001,8.2,26.030001,32.099998,25.23,15.88
1/12/2018,28.540001,33.799999,37.84,8.09,26.16,32.450001,24.940001,15.76
1/16/2018,29.5,33.509998,36.009998,7.49,25.33,32.400002,24.950001,15.94
1/17/2018,29.07,33.810001,36.73,7.42,25.4,32.73,25.02,16.68
1/18/2018,28.629999,33.707001,36.189999,7.41,25.68,32.849998,24.83,16.5
1/19/2018,28.25,33.990002,35.93,7.49,25.709999,33.150002,24.99,16.49
1/22/2018,28,34.07,35.91,7.84,26.24,33.5,25,16.209999
1/23/2018,28.389999,34.330002,37.490002,7.65,26.629999,32.889999,24.99,16.49
1/24/2018,28.51,34.220001,36.400002,7.66,26.91,33.32,24.879999,16.74
1/25/2018,28.200001,33.893002,33.209999,8.55,26.52,33.669998,24.959999,16.1
1/26/2018,28.610001,34.279999,32.990002,8.98,26.530001,33.82,24.99,15.84
1/29/2018,28.26,34.279999,32.389999,8.42,26.389999,33.130001,24.940001,15.92
1/30/2018,28.1,33.59,32.049999,8.65,26.1,32.59,24.799999,15.83
1/31/2018,28.059999,33.689999,32.099998,8.15,26.24,32.130001,24.65,15.81
2/1/2018,28.35,33.630001,32.110001,7.88,26.059999,31.959999,24.67,16.040001
2/2/2018,27.860001,32.779999,31.26,7.9,25.549999,31.290001,24.15,15.56
2/5/2018,26.940001,31.386,30.34,8.2,24.440001,29.879999,23.719999,15.06
2/6/2018,26.93,31.82,31.23,8.09,24.639999,30.709999,23.620001,15.24
2/7/2018,26.67,31.870001,32.560001,8.31,24.360001,30.280001,23.6,15.16
2/8/2018,25.809999,30.527,31.24,7.86,23.91,29.24,22.959999,14.86
2/9/2018,26.33,30.709999,31.6,7.76,24.52,29.879999,23.18,14.94
2/12/2018,26.24,31.41,32.889999,7.82,25.790001,29.73,23.440001,14.98
2/13/2018,26.290001,31.440001,33.189999,7.75,26.440001,29.93,23.389999,15.35
2/14/2018,26.280001,32.165001,34.220001,8.18,30.719999,29.99,23.620001,15.57
2/15/2018,26.52,32.294998,34.82,8.06,32.130001,32.869999,23.530001,15.53
2/16/2018,26.6,32.34,34.470001,8.24,33.09,32.779999,23.370001,15.5
2/20/2018,26.4,32.389,34.790001,8.21,33.009998,31.959999,23.450001,15.37
2/21/2018,25.879999,32.23,34.830002,8.08,33.060001,32.290001,23.280001,15.24
2/22/2018,26,32.139999,34.849998,7.64,32.439999,32.200001,23.25,15.41
2/23/2018,26.639999,32.73,35.599998,8.06,33.52,32.849998,23.360001,15.56
2/26/2018,26.25,33.074001,36.540001,8.15,33.880001,33.34,23.5,15.65
2/27/2018,26.030001,32.77,35.93,7.96,34.439999,33.18,23.200001,15.36
2/28/2018,26.25,32.43,36.450001,7.83,34.16,33.389999,22.91,15.87
3/1/2018,26.299999,31.875,36.200001,7.87,34.959999,33.599998,22.67,16.309999
3/2/2018,26.18,32.349998,38.869999,7.9,37.330002,33.759998,22.9,15.93
3/5/2018,26.67,32.779999,42.029999,8.21,38.23,33.470001,22.99,15.96
3/6/2018,26.58,33.029999,44.130001,8.26,38.32,34.099998,23.309999,16.92
3/7/2018,26.67,33.139999,45.650002,8.45,39.23,34.080002,23.57,16.99
3/8/2018,26.51,33.110001,46.32,8.47,38.849998,34.240002,23.360001,17.389999
3/9/2018,26.549999,33.855,49.095001,8.63,39.509998,34.66,23.74,15.72
3/12/2018,26.67,33.848999,51.48,8.74,41.009998,34.200001,23.99,15.2
3/13/2018,26.690001,33.619999,53.040001,8.52,39.57,34.009998,23.98,15.28
3/14/2018,26.639999,33.366001,54.66,8.48,40.790001,33.57,23.59,15.23
3/15/2018,26.68,33.299999,54.41,8.35,40.779999,33.509998,23.27,15.33
3/16/2018,26.690001,33.43,53.740002,8.24,41.02,34.290001,23.02,15.44
3/19/2018,26.809999,32.98,53,7.75,40.310001,34.470001,22.5,15.5
3/20/2018,26.82,33.119999,53.849998,7.67,40.889999,34.599998,22.32,15.42
3/21/2018,26.77,33.25,53.43,7.82,41.299999,34.040001,22.950001,15.22
3/22/2018,26.639999,32.209999,52.869999,7.4,41.650002,33.349998,22.48,14.98
3/23/2018,26.15,31.35,49.919998,7.12,39.93,33.27,22.030001,14.76
3/26/2018,26.309999,32.32,51.889999,7.03,42.060001,33.560001,21.969999,15.03
3/27/2018,26.389999,31.59,47.360001,6.75,38.73,33.290001,21.76,14.71
3/28/2018,26.51,31.26,47.939999,6.72,37.43,32.939999,21.84,14.64
3/29/2018,26.540001,31.808001,49.110001,6.95,38.18,32.77,22.129999,14.99
4/2/2018,25.799999,30.85,47.66,6.7,36.650002,32.02,21.76,14.71
4/3/2018,26.049999,31.040001,48.619999,6.67,37.32,33.130001,22.219999,14.88
4/4/2018,26.040001,31.33,50.259998,6.5,38.290001,33.860001,22.35,14.78
4/5/2018,26.75,31.549999,51.810001,6.37,38.09,33.5,22.23,15.15
4/6/2018,26.440001,31.025999,49.84,6.58,37.040001,33.189999,22.09,14.9
4/9/2018,26.790001,31.09,49.529999,6.39,36.869999,33.25,21.950001,14.96
4/10/2018,26.85,31.190001,52.299999,6.74,38.209999,33.700001,21.93,15.08
4/11/2018,27.190001,31.110001,52.290001,6.74,38.970001,33.209999,21.9,15.52
4/12/2018,27.24,31.129999,53.490002,6.82,39.700001,33.700001,21.950001,15.65
4/13/2018,27.209999,31.190001,53.779999,6.61,39.209999,33.889999,21.690001,15.92
4/16/2018,27.66,31.440001,53.41,6.59,39.509998,34.439999,21.93,15.81
4/17/2018,28.15,31.639999,55.330002,6.64,41.169998,35.029999,22.24,16.08
4/18/2018,28.25,31.690001,55.509998,6.61,42.34,34.610001,22.110001,16.26
4/19/2018,28.120001,31.49,55.150002,6.47,42.110001,34.23,21.18,16.26
4/20/2018,27.709999,31.309999,54.029999,6.46,41.220001,34.099998,20.85,16.48
4/23/2018,27.860001,31.25,53.860001,6.55,41.400002,33.849998,21,16.68
4/24/2018,27.879999,30.98,52.509998,6.38,40.619999,34.189999,20.73,16.379999
4/25/2018,27.77,30.879999,50.610001,4.71,41.279999,34.5,20.780001,16.01
4/26/2018,27.799999,31.24,52.150002,4.51,42.389999,34.849998,20.700001,16.16
4/27/2018,27.91,31.280001,49.59,4.62,41.650002,34.790001,20.530001,16.34
4/30/2018,27.969999,31.110001,50.59,4.46,42.209999,34.18,20.280001,16.5
5/1/2018,28.139999,31.049999,51.91,4.31,42.549999,34.189999,20.26,16.610001
5/2/2018,28.110001,30.82,52.099998,4.56,43.220001,33.939999,20.02,16.459999
5/3/2018,27.879999,30.870001,52.709999,4.63,43.709999,33.310001,20.950001,16.68
5/4/2018,27.969999,31.09,54.389999,4.61,43.5,33.529999,21.530001,16.700001
5/7/2018,28.049999,31.110001,55.720001,4.75,44.09,33.720001,21.549999,16.719999
5/8/2018,28.08,30.950001,57.150002,4.64,44.349998,33.25,21.299999,17.059999
5/9/2018,28.17,31.066,58.5,5.01,52.41,34.27,21.17,16.799999
5/10/2018,28.5,31.379999,59.130001,4.86,54.91,34.169998,21.01,16.9
5/11/2018,28.34,31.379999,59.099998,4.76,53.580002,34.080002,20.889999,16.950001
5/14/2018,28.66,31.32,57.330002,4.65,52.52,34.07,20.93,17.190001
5/15/2018,28.42,31.120001,57.189999,4.57,53.130001,34.959999,20.75,17.32
5/16/2018,28.6,31.059999,57.349998,4.67,53.720001,35.279999,20.940001,17.4
5/17/2018,28.41,30.93,58.299999,4.78,53.73,35.869999,21.309999,17.459999
5/18/2018,28.51,31.030001,58.240002,4.92,55.139999,35.84,21.360001,17.6
5/21/2018,28.68,31.17,56.669998,4.93,55.240002,35.630001,21.139999,17.790001
5/22/2018,28.67,31.15,56.400002,4.74,53.93,35.43,21.190001,17.889999
5/23/2018,29.370001,31.26,56.279999,4.76,52.540001,35.25,20.76,17.9
5/24/2018,29.35,31.35,55.360001,4.8,53.220001,35.720001,20.799999,18.42
5/25/2018,29.379999,31.33,52.5,4.8,53.25,35.77,20.790001,19.299999
5/29/2018,29.690001,31.08,51.93,4.72,53.970001,35.560001,20.67,20.82
5/30/2018,30.01,31.469999,54.389999,4.7,54.029999,36.110001,20.68,20.530001
5/31/2018,29.68,31.266001,53.450001,4.64,53.970001,35.68,20.440001,20.59
6/1/2018,29.77,31.389999,56.720001,5.3,57.48,36.450001,20.66,20.709999
6/4/2018,30.049999,31.280001,56.990002,5.05,57.470001,36.790001,20.84,20.620001
6/5/2018,29.940001,31.41,57.02,5.31,57.48,37.439999,20.98,20.48
6/6/2018,30.16,31.77,56.200001,5.15,58.720001,37.549999,20.959999,21.33
6/7/2018,30.34,31.65,55.849998,5.2,56.400002,37.169998,20.91,20.709999
6/8/2018,30.309999,31.66,56.189999,5.2,58.060001,37.259998,20.9,21.040001
6/11/2018,30.32,31.73,56.360001,5.25,58.119999,36.970001,20.98,21.389999
6/12/2018,30.530001,31.809999,60.650002,5.24,59.970001,36.82,20.93,21.49
6/13/2018,30.040001,31.73,63.5,5.19,59.560001,37.110001,20.84,21.49
6/14/2018,30.4,31.799999,62.580002,5.15,59,37.279999,20.9,21.4
6/15/2018,30.370001,31.629999,61.889999,4.97,59.950001,37.599998,20.559999,21.15
6/18/2018,30.459999,31.66,63.709999,5,61.610001,37.310001,20.57,21.299999
6/19/2018,30.5,31.370001,61.549999,5.05,59.799999,37.650002,20.530001,20.299999
6/20/2018,30.959999,31.5,59.860001,5,59.52,37.77,21.27,20.35
6/21/2018,31.110001,31.18,58.43,4.85,56.959999,37.93,21.02,19.620001
6/22/2018,31.35,31.17,54.34,4.71,55.25,38.220001,21.299999,19.360001
6/25/2018,31.35,30.440001,51.639999,4.58,54.470001,37.950001,20.9,19.24
6/26/2018,31.25,30.299999,51.970001,4.73,57.299999,38.299999,21.120001,19.99
6/27/2018,30.91,30.040001,50.09,4.56,54.299999,37.990002,21.219999,19.799999
6/28/2018,30.85,30.120001,51.91,4.61,55.84,37.919998,21.280001,19.870001
6/29/2018,30.459999,30.25,51.57,4.54,56.02,37.82,21.57,20
7/2/2018,30.08,30.23,52.32,4.53,56.849998,37.970001,21.120001,20.42
7/3/2018,30.290001,30.252001,51.904999,4.6,56.169998,37.869999,21.190001,20.219999
7/5/2018,30.23,30.459999,52.549999,4.57,57,38.18,21.6,19.450001
7/6/2018,30.51,30.629999,53.75,4.48,58.470001,38.439999,21.57,19.66
7/9/2018,30.309999,30.424999,53.139999,4.49,58.790001,38.419998,21.790001,20.110001
7/10/2018,30.459999,30.700001,53.650002,4.46,58.689999,38.709999,21.92,20.459999
7/11/2018,30.620001,30.65,55.200001,4.7,58.73,38.779999,21.68,20.059999
7/12/2018,30.65,30.809999,57.32,4.77,61.400002,39.18,21.52,21.07
7/13/2018,30.77,30.809999,56.349998,4.64,61.139999,39.91,21.860001,20.610001
7/16/2018,30.4,30.74,56.540001,4.45,61.139999,39.75,21.73,22.43
7/17/2018,30.65,30.790001,57.509998,4.52,65,39.900002,21.940001,22.01
7/18/2018,30.700001,30.77,58.110001,4.48,63.959999,39.599998,21.950001,21.969999
7/19/2018,31.1,30.82,57.43,4.43,62.880001,39.959999,22.33,21
7/20/2018,30.98,30.73,56.48,4.45,62.66,40.099998,22.379999,21.27
7/23/2018,30.93,30.620001,56.060001,4.42,63.91,40.07,22.15,21.129999
7/24/2018,30.690001,30.709999,53.290001,4.3,62.060001,39.619999,22.25,20.940001
7/25/2018,30.690001,30.92,54.450001,4.39,64.139999,40.41,22.25,21.030001
7/26/2018,30.77,31.16,54.849998,4.12,64.029999,40.5,22.540001,20.67
7/27/2018,30.389999,31.030001,51.889999,4.14,60.709999,40.599998,22.51,20.09
7/30/2018,30.23,30.870001,48.880001,4.09,58,33.509998,22.370001,19.16
7/31/2018,30.299999,31.224001,48.889999,4.15,57.889999,33.810001,22.59,19.83
8/1/2018,29.98,31.129999,49.34,4.13,59.299999,32.91,22.43,19.82
8/2/2018,29.58,31.18,50.779999,4.1,62.25,33.139999,21,19.639999
8/3/2018,29.450001,31.389999,50.68,4.24,62,33.07,21.23,19.389999
8/6/2018,29.129999,31.415001,51.599998,4.24,63.27,33.130001,21.540001,18.959999
8/7/2018,28.540001,31.43,52.130001,4.66,75.099998,33.220001,21.110001,19.459999
8/8/2018,29.6,31.35,51.919998,4.58,73.870003,33.060001,21.360001,19.65
8/9/2018,29.629999,31.368,53.959999,4.41,77.919998,33.200001,21.200001,20.92
8/10/2018,29.34,31.200001,54.330002,4.31,77.489998,32.740002,21.1,21.129999
